is_return,is_sharpe,is_trades,is_win_rate,oos_return,oos_sharpe,oos_trades,oos_win_rate,score,ticker,atr,rr,sma,rsi,gauss,orb,cutoff
19.868981907638616,1.1512773640672305,182,38.46153846153847,14.970977294282516,1.8165236244401788,87,43.67816091954023,0.7284029995378862,INTC,1.25,3.0,False,False,False,09:40,11:00
2.497427379016659,0.639857805670123,80,47.5,4.645394108395218,1.98784165229072,43,51.162790697674424,0.7277644085132754,WMT,2.5,3.0,True,False,False,09:40,11:00
0.13722550537695888,0.10658960602397355,74,39.189189189189186,3.1126219822507073,3.518602565023302,14,50.0,0.7269961469678653,CRM,2.0,2.0,True,True,True,09:45,11:00
0.9239198008616611,0.42077607296807495,46,36.95652173913043,3.1294134444864063,2.285709641411465,28,46.42857142857143,0.7268717654375114,UNH,1.0,3.0,True,True,True,09:45,11:00
0.45944755981142116,0.24222210236508143,43,46.51162790697674,3.0875930709200583,2.619587838771209,17,58.82352941176471,0.7265800930042645,AMAT,2.0,2.0,True,True,True,09:45,11:00
9.360850561976308,1.8818335297099675,71,45.07042253521127,2.3601620668901813,1.9253957813369589,17,41.17647058823529,0.7265547115414747,CRM,2.5,3.0,True,True,True,09:40,11:00
-1.7550528986974623,0.012526076690973295,206,38.349514563106794,19.080320017084638,2.3983817041858964,78,48.717948717948715,0.7255737632463434,AMAT,2.5,3.0,False,True,False,09:40,15:55
5.106952086403127,1.2947349795257643,57,38.59649122807017,2.8958318708970365,1.6626063494083085,31,45.16129032258064,0.7254871924128239,UNH,1.5,3.0,True,True,True,09:40,11:00
15.108713811022746,1.0634474041504447,130,53.84615384615385,9.109972315952097,1.6260846140825775,55,54.54545454545454,0.7250773211523102,INTC,2.5,1.5,False,True,False,09:45,11:00
19.689067256288695,1.3726016210557324,143,41.95804195804196,11.200906634306351,1.5647874310698004,74,47.2972972972973,0.7247590214843166,INTC,1.5,3.0,False,True,False,09:40,11:00
16.841200109067998,1.7612634150648971,146,41.0958904109589,4.585670225485328,1.5464413695726125,49,42.857142857142854,0.7238671522058395,CRM,1.5,3.0,False,True,False,09:45,11:00
1.813362173794486,0.3189402476355335,105,48.57142857142857,9.036840217494714,2.1307374194433617,51,50.98039215686274,0.7228765941725397,AMAT,2.0,1.5,False,True,True,09:40,11:00
5.879829206280074,1.9488369084835326,38,42.10526315789473,1.7822832891285723,1.4576560224096677,24,62.5,0.7226005308430365,UNH,2.0,3.0,True,True,True,09:45,11:00
22.878818458501016,1.5777956599179626,127,48.818897637795274,7.509716531198829,1.4260537467303247,55,52.72727272727272,0.722447655623692,INTC,2.0,2.0,False,True,False,09:45,11:00
0.20509875862728677,0.11305354918316507,80,45.0,3.616009239321172,2.2694204210794195,42,50.0,0.7222063111455118,WMT,1.5,2.0,True,False,True,09:45,11:00
8.571244390718235,0.7482265511185092,140,44.285714285714285,11.501284134068879,1.8823722003441754,67,49.25373134328358,0.7218817005983847,INTC,1.5,2.0,False,True,True,09:40,11:00
3.091919574759028,0.3181014276387664,169,48.5207100591716,15.75798961121182,2.0170211976186456,91,56.043956043956044,0.721332701257364,INTC,1.5,1.5,False,True,False,09:40,11:00
1.5837999810410563,0.5399154153828368,51,45.09803921568628,3.23824376029489,2.4975360356523004,19,47.368421052631575,0.7211846185336066,TXN,2.0,2.0,True,True,False,09:45,11:00
0.5716322964754994,0.19985228429945162,86,45.348837209302324,5.053510481372281,2.242519818772802,46,47.82608695652174,0.7211333301515793,WMT,2.0,2.0,True,False,False,09:40,11:00
5.938522877947494,0.8528755351097523,128,45.3125,7.525809346679169,1.8702049173302888,66,45.45454545454545,0.7204419883237289,CSCO,2.5,2.0,False,True,False,09:40,11:00
-0.5091621040022587,0.07870593985869817,194,38.659793814432994,16.143057170531485,2.294513970897709,70,48.57142857142857,0.7203535575218944,AMAT,2.5,3.0,False,True,False,09:45,15:55
17.80703069665559,1.2020381380852945,160,46.25,10.56791033804847,1.560551320328563,78,50.0,0.7199460125305497,INTC,1.5,2.0,False,True,False,09:40,11:00
1.146361555651465,0.23634212625015533,110,45.45454545454545,9.223207919482856,2.2251790416576225,54,46.2962962962963,0.719275874089562,AMAT,1.5,2.0,False,True,True,09:40,11:00
3.7085607617382,0.4321105834887329,159,43.39622641509434,8.1222462269684,2.0933199082260465,58,46.55172413793103,0.7188987080394169,CRM,2.0,2.0,False,True,False,09:40,11:00
